,condidatId,diplome,interview,Age,experience,acceptance,post_orientation
1913,4092_01,True,1,31.0,False,,junior
1914,4094_01,False,2,20.0,False,False,junior
1915,4094_02,False,0,44.0,False,False,junior
1916,4100_01,False,0,25.0,False,,junior
1917,4105_01,False,2,25.0,False,,junior
1918,4111_01,True,0,20.0,False,,junior
1919,4117_01,False,2,33.0,False,False,junior
1920,4118_01,False,1,58.0,,,junior
1921,4119_01,False,2,23.0,False,False,junior
1922,4121_01,False,2,35.0,False,False,junior
1923,4122_01,False,2,13.0,False,False,junior
1924,4123_01,False,2,21.0,False,False,junior
1925,4124_01,True,1,20.0,False,False,junior
1926,4126_01,False,2,15.0,False,False,junior
1927,4133_01,True,2,48.0,False,,junior
1928,4133_02,True,2,58.0,False,False,junior
1929,4136_01,True,0,25.0,False,,junior
1930,4136_02,False,2,43.0,False,False,junior
1931,4138_01,False,2,53.0,False,,junior
1932,4139_01,False,0,13.0,False,,junior
1933,4146_01,False,2,8.0,False,,junior
1934,4148_01,True,2,53.0,False,,junior
1935,4153_01,False,2,22.0,False,False,junior
1936,4155_01,True,0,31.0,False,,junior
1937,4157_01,False,2,28.0,False,,junior
1938,4161_01,False,2,22.0,False,False,junior
1939,4162_01,True,2,27.0,False,,junior
1940,4164_01,True,2,29.0,False,,junior
1941,4180_01,True,2,42.0,False,False,junior
1942,4180_02,False,0,42.0,,False,junior
1943,4187_01,False,2,33.0,False,False,junior
1944,4190_01,False,2,32.0,True,False,junior
1945,4192_01,False,0,42.0,False,False,junior
1946,4193_01,True,1,22.0,False,,junior
1947,4195_01,False,0,18.0,,False,junior
1948,4198_01,True,2,46.0,False,,junior
1949,4200_01,False,2,20.0,False,False,junior
1950,4201_01,False,2,21.0,False,False,junior
1951,4202_01,True,2,26.0,False,,junior
1952,4202_02,False,2,51.0,False,False,junior
1953,4209_01,False,2,53.0,False,,junior
1954,4217_01,False,2,29.0,False,False,junior
1955,4224_01,False,2,25.0,True,,junior
1956,4224_02,False,2,69.0,False,False,junior
1957,4226_01,True,2,26.0,False,,junior
1958,4226_02,False,2,38.0,False,False,junior
1959,4227_01,True,2,37.0,False,False,junior
1960,4228_01,False,2,14.0,False,False,junior
1961,4234_01,False,2,36.0,False,False,junior
1962,4234_02,False,2,42.0,False,,junior
1963,4235_01,False,2,25.0,False,,junior
1964,4235_02,True,2,35.0,False,,junior
1965,4236_01,False,2,26.0,True,False,junior
1966,4236_02,True,2,12.0,False,,junior
1967,4241_01,False,2,48.0,False,False,junior
1968,4247_01,True,2,13.0,False,,junior
1969,4247_02,False,2,21.0,False,False,junior
1970,4248_01,False,2,26.0,False,,junior
1971,4248_02,False,2,32.0,False,,junior
1972,4250_01,True,2,25.0,False,,junior
1973,4263_01,False,2,51.0,False,False,junior
1974,4263_02,True,0,15.0,False,,junior
1975,4263_03,True,0,14.0,False,,junior
1976,4265_01,True,0,41.0,False,,junior
1977,4268_01,True,2,13.0,False,,junior
1978,4268_02,True,2,39.0,False,,junior
1979,4269_01,False,2,19.0,False,False,junior
1980,4275_01,False,2,17.0,False,False,junior
1981,4276_01,False,2,41.0,False,False,junior
1982,4277_01,False,0,43.0,False,,junior
1983,4279_01,False,0,18.0,False,False,junior
1984,4281_01,False,2,22.0,False,False,junior
1985,4282_01,True,0,29.0,False,,junior
1986,4283_01,False,2,22.0,False,False,junior
1987,4284_01,True,2,62.0,False,,junior
1988,4284_02,False,2,29.0,False,False,junior
1989,4285_01,False,2,26.0,False,,junior
1990,4286_01,False,0,8.0,False,,junior
1991,4286_02,False,1,26.0,False,False,junior
1992,4286_03,,2,38.0,False,False,junior
1993,4287_01,False,1,49.0,,False,junior
1994,4288_01,True,0,18.0,False,,junior
1995,4288_02,False,2,18.0,False,False,junior
1996,4290_01,False,2,35.0,False,False,junior
1997,4298_01,False,2,34.0,True,False,junior
1998,4298_02,True,3,11.0,False,,junior
1999,4298_03,True,2,,False,,junior
2000,4299_01,False,2,22.0,False,False,junior
2001,4304_01,False,2,18.0,False,False,junior
2002,4307_01,True,2,36.0,False,,junior
2003,4308_01,True,2,17.0,False,,junior
2004,4310_01,False,2,25.0,False,,junior
2005,4313_01,False,2,29.0,True,False,junior
2006,4314_01,False,2,25.0,False,,junior
2007,4321_01,True,2,34.0,False,,junior
2008,4322_01,True,0,16.0,False,False,junior
2009,4323_01,True,0,28.0,False,,junior
2010,4323_02,False,2,29.0,False,False,junior
2011,4323_03,False,2,38.0,False,False,junior
2012,4323_04,True,0,39.0,False,,junior
2013,4325_01,False,1,48.0,False,False,junior
2014,4326_01,False,2,23.0,False,False,junior
2015,4328_01,True,2,16.0,False,,junior
2016,4331_01,True,2,21.0,False,False,junior
2017,4341_01,False,2,21.0,False,False,junior
2018,4341_02,False,2,4.0,False,False,junior
2019,4342_01,False,2,27.0,,False,junior
2020,4353_01,False,2,18.0,False,False,junior
2021,4355_01,True,2,22.0,False,,junior
2022,4363_01,False,2,28.0,False,,junior
2023,4374_01,False,2,22.0,False,False,junior
2024,4375_01,True,1,39.0,False,,junior
2025,4377_01,True,2,29.0,False,,junior
2026,4377_02,,1,42.0,False,False,junior
2027,4377_03,True,2,0.0,False,,junior
2028,4378_01,False,2,52.0,False,,junior
2029,4378_02,False,0,26.0,True,False,junior
2030,4379_01,True,2,19.0,False,,junior
2031,4380_01,False,2,23.0,False,False,junior
2032,4381_01,False,2,36.0,False,False,junior
2033,4381_02,False,2,26.0,False,,junior
2034,4384_01,False,2,62.0,False,False,junior
2035,4385_01,False,2,28.0,False,,junior
2036,4385_02,True,2,25.0,False,,junior
2037,4385_03,False,0,0.0,False,False,junior
2038,4389_01,False,2,24.0,False,False,junior
2039,4394_01,False,2,49.0,False,False,junior
2040,4398_01,False,1,21.0,False,False,junior
2041,4406_01,False,2,29.0,False,False,junior
2042,4412_01,False,3,19.0,,,junior
2043,4414_01,True,0,32.0,False,,junior
2044,4417_01,True,2,20.0,False,False,junior
2045,4418_01,False,2,48.0,False,False,junior
2046,4419_01,False,2,27.0,False,False,junior
2047,4419_02,False,2,49.0,False,False,junior
2048,4420_01,,2,20.0,False,False,junior
2049,4420_02,False,1,25.0,False,False,junior
2050,4421_01,False,2,,False,,junior
2051,4423_01,False,0,73.0,False,False,junior
2052,4425_01,True,0,23.0,False,,junior
2053,4425_02,False,0,23.0,False,False,junior
2054,4434_01,False,2,26.0,False,,junior
2055,4435_01,,0,48.0,False,False,junior
2056,4435_02,False,2,,False,,junior
2057,4439_01,True,2,54.0,False,,junior
2058,4439_02,False,2,56.0,False,False,junior
2059,4442_01,False,0,30.0,True,,junior
2060,4443_01,False,2,24.0,False,False,junior
2061,4443_02,False,0,23.0,False,False,junior
2062,4454_01,True,2,57.0,False,,junior
2063,4455_01,False,2,,False,,junior
2064,4455_02,False,2,14.0,False,False,junior
2065,4455_03,True,2,51.0,False,,junior
2066,4458_01,True,2,16.0,,,junior
2067,4460_01,True,0,29.0,,,junior
2068,4468_01,True,2,43.0,False,,junior
2069,4471_01,False,2,16.0,False,False,junior
2070,4478_01,False,2,38.0,False,False,junior
2071,4480_01,False,2,40.0,False,False,junior
2072,4481_01,False,1,44.0,False,,junior
2073,4484_01,False,2,25.0,False,,junior
2074,4488_01,False,2,20.0,False,False,junior
2075,4489_01,False,0,19.0,False,,junior
2076,4495_01,False,2,47.0,False,,junior
2077,4499_01,True,2,21.0,False,False,junior
2078,4503_01,False,2,15.0,False,False,junior
2079,4504_01,False,2,26.0,False,,junior
2080,4507_01,False,2,50.0,True,False,junior
2081,4513_01,False,2,19.0,False,False,junior
2082,4519_01,False,2,,False,,junior
2083,4520_01,False,2,18.0,False,False,junior
2084,4523_01,True,2,0.0,False,,junior
2085,4523_02,True,2,34.0,False,,junior
2086,4523_03,False,2,25.0,,,junior
2087,4523_04,False,0,8.0,False,,junior
2088,4523_05,True,2,0.0,False,,junior
2089,4523_06,False,0,6.0,False,False,junior
2090,4525_01,False,0,27.0,False,,junior
2091,4526_01,False,2,32.0,False,,junior
2092,4527_01,False,2,63.0,False,,junior
2093,4528_01,False,1,36.0,False,False,junior
2094,4536_01,False,0,33.0,False,,junior
2095,4540_01,True,3,28.0,False,False,junior
2096,4541_01,False,0,43.0,False,,junior
2097,4545_01,False,2,23.0,False,False,junior
2098,4548_01,True,2,22.0,False,,junior
2099,4551_01,False,0,56.0,False,,junior
2100,4551_02,False,2,25.0,False,,junior
2101,4551_03,True,0,28.0,False,,junior
2102,4551_04,True,2,44.0,False,,junior
2103,4554_01,False,2,20.0,False,False,junior
2104,4556_01,False,2,17.0,False,False,junior
2105,4566_01,False,2,18.0,False,False,junior
2106,4578_01,False,2,15.0,False,False,junior
2107,4579_01,True,2,23.0,False,,junior
2108,4582_01,False,2,27.0,False,False,junior
2109,4582_02,False,2,10.0,False,,junior
2110,4582_03,False,2,10.0,False,,junior
2111,4582_04,True,0,0.0,False,,junior
2112,4582_05,True,2,16.0,False,,junior
2113,4582_06,False,2,48.0,False,False,junior
2114,4582_07,False,2,7.0,,False,junior
2115,4583_01,True,2,50.0,False,,junior
2116,4583_02,True,2,5.0,False,,junior
2117,4583_03,False,2,50.0,False,False,junior
2118,4584_01,False,2,35.0,False,False,junior
2119,4588_01,False,2,23.0,False,False,junior
2120,4589_01,False,2,28.0,False,,junior
2121,4590_01,False,2,20.0,False,False,junior
2122,4598_01,False,2,47.0,False,,junior
2123,4599_01,True,2,26.0,False,,junior
2124,4600_01,True,1,17.0,False,,junior
2125,4600_02,True,2,43.0,False,,junior
2126,4601_01,False,2,37.0,False,False,junior
2127,4614_01,False,2,25.0,False,,junior
2128,4614_02,False,0,26.0,False,False,junior
2129,4616_01,False,2,23.0,False,False,junior
2130,4618_01,False,2,46.0,True,False,junior
2131,4619_01,False,2,23.0,False,False,junior
2132,4626_01,True,0,26.0,False,,junior
2133,4626_02,False,3,27.0,False,,junior
2134,4627_01,False,2,18.0,False,False,junior
2135,4629_01,False,2,63.0,False,,junior
2136,4636_01,True,1,2.0,False,False,junior
2137,4639_01,False,2,0.0,False,,junior
2138,4639_02,False,2,0.0,False,,junior
2139,4639_03,False,0,37.0,False,,junior
2140,4639_04,False,0,18.0,False,False,junior
2141,4639_05,True,2,33.0,False,,junior
2142,4639_06,False,2,31.0,False,False,junior
2143,4647_01,True,2,34.0,False,,junior
2144,4660_01,False,2,18.0,False,False,junior
2145,4666_01,False,2,20.0,False,False,junior
2146,4669_01,True,3,37.0,False,False,junior
2147,4670_01,False,2,30.0,False,False,junior
2148,4671_01,False,2,7.0,False,False,junior
2149,4671_02,False,2,32.0,False,,junior
2150,4671_03,False,2,68.0,False,False,junior
2151,4671_04,False,2,0.0,False,,junior
2152,4674_01,False,2,23.0,False,False,junior
2153,4675_01,False,0,38.0,False,False,junior
2154,4675_02,False,2,26.0,False,,junior
2155,4681_01,False,0,29.0,False,,junior
2156,4682_01,,2,43.0,False,False,junior
2157,4683_01,True,2,38.0,False,,junior
2158,4683_02,False,2,25.0,False,,junior
2159,4685_01,True,2,18.0,False,,junior
2160,4687_01,False,2,23.0,False,False,junior
2161,4688_01,False,2,26.0,False,,junior
2162,4692_01,False,2,45.0,False,False,junior
2163,4697_01,True,2,25.0,False,,junior
2164,4698_01,True,0,16.0,False,False,junior
2165,4700_01,True,0,25.0,False,,junior
2166,4701_01,False,0,11.0,False,,junior
2167,4701_02,True,0,22.0,False,,junior
2168,4701_03,True,2,38.0,False,,junior
2169,4701_04,True,2,25.0,False,,junior
2170,4702_01,True,1,17.0,False,,junior
2171,4702_02,False,2,20.0,False,False,junior
2172,4703_01,True,2,24.0,False,,junior
2173,4703_02,True,0,37.0,False,,junior
2174,4705_01,False,2,32.0,False,,junior
2175,4705_02,False,2,32.0,False,,junior
2176,4707_01,False,2,20.0,False,False,junior
2177,4707_02,False,2,50.0,False,False,junior
2178,4715_01,False,2,33.0,False,False,junior
2179,4716_01,False,2,47.0,False,,junior
2180,4718_01,True,0,49.0,False,,junior
2181,4722_01,False,2,20.0,False,False,junior
2182,4724_01,True,2,26.0,False,,junior
2183,4727_01,False,2,24.0,False,False,junior
2184,4727_02,False,2,11.0,False,False,junior
2185,4729_01,False,2,47.0,False,,junior
2186,4731_01,True,2,22.0,False,,junior
2187,4734_01,False,2,35.0,False,False,junior
2188,4735_01,False,0,25.0,False,,junior
2189,4736_01,True,2,33.0,False,,junior
2190,4737_01,False,2,20.0,False,False,junior
2191,4740_01,True,2,16.0,False,,junior
2192,4742_01,False,2,29.0,False,False,junior
2193,4745_01,True,2,16.0,False,,junior
2194,4747_01,True,2,43.0,False,,junior
2195,4747_02,False,2,33.0,False,False,junior
2196,4749_01,False,2,16.0,False,False,junior
2197,4751_01,False,2,22.0,False,False,junior
2198,4760_01,False,0,18.0,False,False,junior
2199,4761_01,True,0,36.0,False,,junior
2200,4761_02,True,2,17.0,False,,junior
2201,4761_03,False,2,34.0,False,False,junior
2202,4765_01,True,2,1.0,False,,junior
2203,4766_01,True,2,24.0,False,,junior
2204,4767_01,,2,20.0,False,False,junior
2205,4768_01,False,2,56.0,False,False,junior
2206,4768_02,True,2,26.0,False,,junior
2207,4771_01,False,2,35.0,False,False,junior
2208,4776_01,False,0,3.0,False,,junior
2209,4776_02,,2,23.0,,False,junior
2210,4776_03,True,2,19.0,False,,junior
2211,4776_04,False,3,0.0,False,,junior
2212,4779_01,False,2,30.0,False,False,junior
2213,4781_01,False,2,50.0,False,False,junior
2214,4789_01,True,2,15.0,False,,junior
2215,4799_01,False,2,19.0,False,False,junior
2216,4799_02,False,2,,False,,junior
2217,4799_03,False,2,35.0,False,False,junior
2218,4800_01,False,2,45.0,False,False,junior
2219,4802_01,True,2,0.0,False,,junior
2220,4802_02,False,1,74.0,False,,junior
2221,4805_01,True,0,24.0,False,,junior
2222,4806_01,False,2,39.0,False,False,junior
2223,4809_01,False,2,18.0,False,False,junior
2224,4811_01,True,1,39.0,False,,junior
2225,4812_01,True,2,33.0,False,,junior
2226,4816_01,False,1,21.0,False,False,junior
2227,4820_01,False,2,35.0,False,False,junior
2228,4820_02,False,0,66.0,False,False,junior
2229,4821_01,False,2,14.0,False,False,junior
2230,4824_01,False,2,20.0,False,False,junior
2231,4825_01,True,2,18.0,False,,junior
2232,4826_01,False,2,36.0,False,False,junior
2233,4833_01,False,0,27.0,True,False,junior
2234,4833_02,False,3,51.0,False,False,junior
2235,4834_01,True,2,18.0,False,,junior
2236,4835_01,False,2,46.0,False,False,junior
2237,4839_01,False,2,67.0,False,False,junior
2238,4843_01,False,2,24.0,False,False,junior
2239,4843_02,False,1,35.0,False,,junior
2240,4844_01,False,2,14.0,,False,junior
2241,4849_01,True,2,22.0,False,,junior
2242,4852_01,True,1,20.0,False,False,junior
2243,4854_01,True,2,23.0,,,junior
2244,4855_01,True,1,23.0,False,,junior
2245,4855_02,True,2,21.0,False,False,junior
2246,4858_01,False,2,36.0,False,False,junior
2247,4859_01,True,2,19.0,False,,junior
2248,4860_01,False,1,22.0,False,False,junior
2249,4861_01,False,2,58.0,False,,junior
2250,4865_01,False,2,14.0,False,False,junior
2251,4867_01,False,2,18.0,,False,junior
2252,4869_01,False,2,40.0,False,False,junior
2253,4872_01,False,2,24.0,False,False,junior
2254,4877_01,False,2,26.0,False,,junior
2255,4894_01,True,2,16.0,False,,junior
2256,4905_01,True,0,,False,,junior
2257,4906_01,False,2,21.0,False,False,junior
2258,4907_01,True,2,17.0,False,,junior
2259,4908_01,False,2,23.0,False,False,junior
2260,4914_01,False,2,22.0,False,False,junior
2261,4919_01,False,0,20.0,False,False,junior
2262,4921_01,False,0,38.0,False,False,junior
2263,4922_01,False,0,37.0,False,,junior
2264,4926_01,False,2,31.0,False,False,junior
2265,4928_01,False,0,27.0,False,,junior
2266,4931_01,False,2,31.0,False,False,junior
2267,4935_01,False,2,21.0,False,False,junior
2268,4935_02,True,1,36.0,False,,junior
2269,4935_03,False,1,20.0,False,False,junior
2270,4936_01,False,1,36.0,False,False,junior
2271,4947_01,False,1,40.0,False,False,junior
2272,4948_01,False,2,25.0,False,,junior
2273,4949_01,True,2,32.0,True,False,junior
2274,4949_02,False,0,25.0,False,,junior
2275,4953_01,True,2,49.0,False,,junior
2276,4955_01,False,2,28.0,False,,junior
2277,4957_01,True,0,58.0,False,,junior
2278,4959_01,True,2,,False,,junior
2279,4960_01,False,2,22.0,,False,junior
2280,4962_01,,2,61.0,False,False,junior
2281,4966_01,False,2,28.0,False,,junior
2282,4966_02,True,2,24.0,False,,junior
2283,4967_01,False,0,40.0,False,False,junior
2284,4968_01,True,2,,False,,junior
2285,4969_01,False,0,15.0,False,,junior
2286,4969_02,False,1,29.0,False,False,junior
2287,4971_01,True,1,18.0,False,False,junior
2288,4976_01,False,1,28.0,False,False,junior
2289,4982_01,True,2,24.0,False,,junior
2290,4984_01,False,2,18.0,False,False,junior
2291,4984_02,,1,21.0,False,False,junior
2292,4985_01,True,3,25.0,False,False,junior
2293,4986_01,False,0,16.0,False,False,junior
2294,4988_01,True,2,49.0,False,,junior
2295,4993_01,False,2,28.0,False,,junior
2296,4994_01,False,2,22.0,False,False,junior
2297,5001_01,False,2,11.0,False,False,junior
2298,5002_01,True,0,26.0,False,,junior
2299,5011_01,True,0,17.0,False,,junior
2300,5022_01,False,2,26.0,False,,junior
2301,5024_01,False,2,0.0,False,,junior
2302,5024_02,False,2,,False,,junior
2303,5024_03,False,2,4.0,False,False,junior
2304,5024_04,False,2,19.0,False,False,junior
2305,5024_05,True,0,5.0,False,,junior
2306,5026_01,False,2,35.0,False,False,junior
2307,5029_01,True,0,25.0,False,,junior
2308,5029_02,True,2,26.0,False,,junior
2309,5030_01,False,2,34.0,False,False,junior
2310,5031_01,False,0,21.0,False,False,junior
2311,5031_02,False,2,26.0,False,,junior
2312,5033_01,False,2,32.0,False,,junior
2313,5033_02,False,2,40.0,,False,junior
2314,5037_01,False,2,13.0,False,False,junior
2315,5038_01,False,0,29.0,False,,junior
2316,5038_02,True,2,11.0,False,,junior
2317,5041_01,False,0,25.0,False,,junior
2318,5043_01,True,2,31.0,False,,junior
2319,5043_02,True,0,51.0,False,False,junior
2320,5043_03,False,2,20.0,False,False,junior
2321,5045_01,True,2,32.0,False,,junior
2322,5046_01,True,2,22.0,False,,junior
2323,5047_01,True,1,38.0,False,,junior
2324,5049_01,False,2,26.0,False,,junior
2325,5053_01,,2,42.0,True,,junior
2326,5054_01,False,2,57.0,False,False,junior
2327,5055_01,True,2,38.0,False,,junior
2328,5056_01,False,2,23.0,False,False,junior
2329,5056_02,False,0,32.0,False,,junior
2330,5066_01,False,2,15.0,False,False,junior
2331,5071_01,False,2,41.0,False,False,junior
2332,5075_01,False,2,19.0,,False,junior
2333,5077_01,False,2,26.0,False,,junior
2334,5078_01,False,1,,False,False,junior
2335,5079_01,True,2,20.0,False,False,junior
2336,5081_01,False,2,19.0,False,False,junior
2337,5082_01,False,2,30.0,False,False,junior
2338,5086_01,True,2,58.0,False,False,junior
2339,5086_02,False,2,17.0,False,False,junior
2340,5092_01,False,2,,False,,junior
2341,5094_01,True,1,19.0,False,False,junior
2342,5094_02,False,0,20.0,False,False,junior
2343,5096_01,False,2,54.0,False,False,junior
2344,5096_02,False,2,21.0,False,False,junior
2345,5098_01,False,2,44.0,False,,junior
2346,5098_02,True,1,11.0,False,False,junior
2347,5098_03,True,0,2.0,False,,junior
2348,5099_01,False,2,20.0,False,False,junior
2349,5100_01,True,2,50.0,False,,junior
2350,5101_01,False,2,27.0,False,False,junior
2351,5102_01,False,1,28.0,False,False,junior
2352,5107_01,False,2,33.0,False,False,junior
2353,5110_01,True,0,23.0,False,,junior
2354,5113_01,False,2,22.0,False,False,junior
2355,5114_01,True,2,44.0,False,,junior
2356,5117_01,False,2,45.0,,False,junior
2357,5118_01,False,0,20.0,False,False,junior
2358,5119_01,False,2,26.0,False,,junior
2359,5121_01,,2,18.0,False,False,junior
2360,5123_01,False,1,21.0,False,False,junior
2361,5131_01,False,0,26.0,False,False,junior
2362,5131_02,True,0,55.0,False,,junior
2363,5134_01,False,2,24.0,False,False,junior
2364,5135_01,False,2,27.0,False,False,junior
2365,5139_01,False,0,18.0,False,False,junior
2366,5141_01,True,2,20.0,False,False,junior
2367,5143_01,False,2,31.0,False,False,junior
2368,5147_01,False,2,37.0,False,False,junior
2369,5149_01,False,1,37.0,True,False,junior
2370,5149_02,True,0,57.0,False,,junior
2371,5150_01,True,2,39.0,False,,junior
2372,5153_01,True,2,20.0,False,False,junior
2373,5155_01,False,2,18.0,False,False,junior
2374,5159_01,False,0,29.0,True,,junior
2375,5159_02,False,0,31.0,False,False,junior
2376,5164_01,True,0,27.0,False,,junior
2377,5164_02,True,2,43.0,False,,junior
2378,5168_01,False,2,,False,,junior
2379,5169_01,False,0,32.0,False,,junior
2380,5172_01,False,2,19.0,False,False,junior
2381,5178_01,False,2,50.0,False,False,junior
2382,5183_01,False,2,19.0,False,False,junior
2383,5189_01,False,0,44.0,False,False,junior
2384,5191_01,False,2,49.0,False,False,junior
2385,5195_01,False,0,30.0,False,,junior
2386,5200_01,False,2,41.0,False,False,junior
2387,5203_01,False,0,34.0,False,False,junior
2388,5203_02,True,0,30.0,False,,junior
2389,5212_01,False,1,22.0,False,False,junior
2390,5215_01,False,2,29.0,False,False,junior
2391,5219_01,True,2,32.0,False,,junior
2392,5219_02,False,1,40.0,False,False,junior
2393,5222_01,True,2,50.0,False,,junior
2394,5228_01,False,1,31.0,False,False,junior
2395,5228_02,True,0,1.0,False,,junior
2396,5231_01,False,2,30.0,False,False,junior
2397,5232_01,False,0,,True,False,junior
2398,5232_02,False,0,41.0,False,False,junior
2399,5233_01,False,2,34.0,False,False,junior
2400,5237_01,True,2,14.0,False,,junior
2401,5241_01,False,0,13.0,False,,junior
2402,5241_02,True,1,16.0,False,False,junior
2403,5245_01,False,0,25.0,False,,junior
2404,5259_01,False,0,17.0,False,False,junior
2405,5261_01,False,2,41.0,False,False,junior
2406,5263_01,False,0,28.0,False,,junior
2407,5267_01,False,2,3.0,False,,junior
2408,5267_02,True,2,18.0,False,,junior
2409,5267_03,False,2,20.0,False,False,junior
2410,5270_01,True,1,32.0,False,,junior
2411,5283_01,False,1,59.0,False,,junior
2412,5284_01,True,2,52.0,False,,junior
2413,5285_01,True,2,47.0,False,,junior
2414,5286_01,False,0,56.0,False,,junior
2415,5289_01,False,2,24.0,False,False,junior
2416,5293_01,False,2,13.0,False,False,junior
2417,5293_02,False,2,15.0,False,False,junior
2418,5294_01,False,2,40.0,False,False,junior
2419,5295_01,False,0,30.0,False,,junior
2420,5296_01,False,2,25.0,False,,junior
2421,5302_01,False,2,10.0,False,,junior
2422,5306_01,False,0,28.0,False,,junior
2423,5306_02,False,2,36.0,False,False,junior
2424,5308_01,False,1,12.0,False,False,junior
2425,5308_02,True,2,26.0,False,,junior
2426,5308_03,False,2,33.0,False,False,junior
2427,5309_01,True,2,42.0,False,False,junior
2428,5311_01,True,2,31.0,False,,junior
2429,5317_01,False,2,20.0,False,False,junior
2430,5317_02,True,0,24.0,False,,junior
2431,5318_01,True,2,37.0,False,False,junior
2432,5318_02,False,2,19.0,False,False,junior
2433,5319_01,False,2,13.0,False,False,junior
2434,5321_01,False,1,23.0,False,False,junior
2435,5324_01,,2,44.0,False,,junior
2436,5328_01,True,2,36.0,False,,junior
2437,5329_01,False,2,79.0,False,False,junior
2438,5329_02,True,1,1.0,False,,junior
2439,5329_03,False,2,12.0,False,,junior
2440,5329_04,False,2,8.0,False,,junior
2441,5329_05,False,1,45.0,False,,junior
2442,5329_06,False,2,10.0,False,,junior
2443,5329_07,False,2,3.0,False,,junior
2444,5332_01,False,2,37.0,False,False,junior
2445,5335_01,True,0,43.0,False,False,junior
2446,5335_02,True,2,38.0,False,,junior
2447,5335_03,False,0,33.0,False,,junior
2448,5335_04,False,0,25.0,False,,junior
2449,5336_01,False,2,42.0,False,,junior
2450,5338_01,,2,35.0,False,False,junior
2451,5339_01,False,0,35.0,False,False,junior
2452,5339_02,False,2,30.0,False,False,junior
2453,5339_03,True,0,33.0,False,,junior
2454,5342_01,False,2,30.0,False,False,junior
2455,5349_01,True,1,23.0,False,,junior
2456,5352_01,True,3,13.0,False,,junior
2457,5357_01,True,2,32.0,False,,junior
2458,5357_02,True,2,17.0,False,,junior
2459,5357_03,False,0,37.0,True,,junior
2460,5357_04,False,2,49.0,False,False,junior
2461,5358_01,False,2,53.0,False,,junior
2462,5364_01,True,0,27.0,False,,junior
2463,5369_01,False,2,26.0,False,,junior
2464,5369_02,False,2,50.0,False,False,junior
2465,5369_03,True,0,17.0,False,,junior
2466,5370_01,False,2,22.0,False,False,junior
2467,5371_01,True,2,8.0,False,False,junior
2468,5371_02,False,2,42.0,False,,junior
2469,5371_03,True,2,30.0,False,,junior
2470,5371_04,False,0,4.0,False,,junior
2471,5373_01,False,2,27.0,False,False,junior
2472,5376_01,True,0,15.0,False,,junior
2473,5376_02,True,2,38.0,False,,junior
2474,5377_01,True,0,51.0,False,False,junior
2475,5381_01,False,2,26.0,False,,junior
2476,5382_01,True,0,34.0,False,,junior
2477,5382_02,True,0,45.0,False,,junior
2478,5386_01,True,2,18.0,False,,junior
2479,5391_01,False,1,21.0,False,False,junior
2480,5393_01,False,2,23.0,False,False,junior
2481,5398_01,True,2,24.0,False,,junior
2482,5399_01,False,2,20.0,False,False,junior
2483,5400_01,True,2,32.0,False,,junior
2484,5403_01,False,2,22.0,False,False,junior
2485,5405_01,False,2,13.0,False,False,junior
2486,5407_01,,2,42.0,False,,junior
2487,5409_01,False,2,19.0,False,False,junior
2488,5417_01,False,2,24.0,False,False,junior
2489,5419_01,False,1,45.0,False,,junior
2490,5426_01,False,2,35.0,False,False,junior
2491,5428_01,False,2,16.0,False,False,junior
2492,5428_02,True,2,16.0,False,,junior
2493,5429_01,False,2,43.0,False,False,junior
2494,5432_01,False,2,31.0,False,False,junior
2495,5433_01,False,2,,False,,junior
2496,5439_01,False,2,22.0,False,False,junior
2497,5442_01,False,2,48.0,False,False,junior
2498,5444_01,False,0,20.0,False,False,junior
2499,5448_01,False,2,35.0,False,False,junior
2500,5449_01,False,0,23.0,False,False,junior
2501,5456_01,False,2,28.0,False,,junior
2502,5460_01,False,1,19.0,False,False,junior
2503,5461_01,False,0,45.0,False,,junior
2504,5464_01,False,2,16.0,False,False,junior
2505,5473_01,False,2,3.0,False,,junior
2506,5473_02,False,1,60.0,False,,junior
2507,5481_01,True,2,33.0,True,,junior
2508,5482_01,False,0,25.0,False,,junior
2509,5482_02,False,2,37.0,False,False,junior
2510,5486_01,False,3,51.0,False,False,junior
2511,5493_01,True,0,29.0,False,,junior
2512,5495_01,True,2,39.0,False,,junior
2513,5498_01,True,2,29.0,False,,junior
2514,5498_02,True,2,27.0,False,,junior
2515,5502_01,False,2,38.0,False,False,junior
2516,5503_01,False,2,13.0,False,False,junior
2517,5505_01,False,3,33.0,False,False,junior
2518,5505_02,,2,45.0,False,False,junior
2519,5505_03,False,0,0.0,False,False,junior
2520,5513_01,True,1,18.0,False,False,junior
2521,5513_02,True,2,0.0,False,,junior
2522,5513_03,False,2,38.0,False,False,junior
2523,5513_04,,0,0.0,False,False,junior
2524,5516_01,False,0,21.0,False,False,junior
2525,5518_01,False,0,56.0,False,,junior
2526,5519_01,,2,38.0,False,False,junior
2527,5525_01,False,3,35.0,False,False,junior
2528,5532_01,False,0,34.0,False,False,junior
2529,5533_01,False,2,15.0,False,False,junior
2530,5534_01,False,1,22.0,False,False,junior
2531,5542_01,False,2,28.0,False,,junior
2532,5547_01,True,2,18.0,False,,junior
2533,5548_01,False,0,47.0,False,,junior
2534,5549_01,True,2,23.0,False,,junior
2535,5553_01,True,2,44.0,False,,junior
2536,5553_02,False,2,18.0,False,False,junior
